run_id,batch_run,model,embedding_model,retrieval_mode,condition,text_index,target_party,n_chunks,n_inparty,inparty_ratio,has_inparty,retrieval_type,predicted_bias,label_ideology,abs_error
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,767,SPD,5,2,0.4,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,263,Greens,5,0,0.0,False,Out-Party Noise,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,298,Greens,5,2,0.4,True,In-Party Match,4.5,2.4,2.1
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,415,Left,5,2,0.4,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,151,AfD,5,1,0.2,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,652,SPD,5,1,0.2,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,729,SPD,5,3,0.6,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,551,Left,5,4,0.8,True,In-Party Match,1.1,1.3,0.19999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,489,Left,5,3,0.6,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,148,AfD,5,3,0.6,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,602,SPD,5,3,0.6,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,763,SPD,5,0,0.0,False,Out-Party Noise,4.5,2.7,1.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,813,SPD,5,0,0.0,False,Out-Party Noise,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,349,CDU/CSU,5,0,0.0,False,Out-Party Noise,3.5,5.4,1.9000000000000004
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,464,Left,5,2,0.4,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,326,CDU/CSU,5,2,0.4,True,In-Party Match,6.8,4.7,2.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,187,AfD,5,0,0.0,False,Out-Party Noise,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,124,AfD,5,0,0.0,False,Out-Party Noise,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,781,SPD,5,3,0.6,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,144,AfD,5,2,0.4,True,In-Party Match,6.5,6.5,0.0
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,784,SPD,5,1,0.2,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,198,AfD,5,1,0.2,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,280,Greens,5,2,0.4,True,In-Party Match,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,294,Greens,5,0,0.0,False,Out-Party Noise,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,401,FDP,5,0,0.0,False,Out-Party Noise,5.8,4.3,1.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,123,AfD,5,2,0.4,True,In-Party Match,6.8,6.5,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,184,AfD,5,3,0.6,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,203,AfD,5,2,0.4,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,439,Left,5,1,0.2,True,In-Party Match,2.1,1.3,0.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,247,Greens,5,0,0.0,False,Out-Party Noise,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,416,Left,5,1,0.2,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,728,SPD,5,1,0.2,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,130,AfD,5,1,0.2,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,403,FDP,5,0,0.0,False,Out-Party Noise,6.8,4.3,2.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,716,SPD,5,2,0.4,True,In-Party Match,4.2,2.7,1.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,638,SPD,5,2,0.4,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,788,SPD,5,1,0.2,True,In-Party Match,6.5,2.7,3.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,220,Greens,5,2,0.4,True,In-Party Match,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,624,SPD,5,0,0.0,False,Out-Party Noise,7.0,2.7,4.3
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,753,SPD,5,1,0.2,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,691,SPD,5,2,0.4,True,In-Party Match,,2.7,
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,632,SPD,5,2,0.4,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,387,FDP,5,0,0.0,False,Out-Party Noise,3.8,4.3,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,796,SPD,5,2,0.4,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,510,Left,5,0,0.0,False,Out-Party Noise,4.5,1.3,3.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,268,Greens,5,1,0.2,True,In-Party Match,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,677,SPD,5,1,0.2,True,In-Party Match,7.0,2.7,4.3
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,442,Left,5,1,0.2,True,In-Party Match,4.5,1.3,3.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,497,Left,5,1,0.2,True,In-Party Match,6.5,1.3,5.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,113,Greens,5,2,0.4,True,In-Party Match,6.8,2.4,4.4
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,233,Greens,5,0,0.0,False,Out-Party Noise,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,715,SPD,5,0,0.0,False,Out-Party Noise,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,608,SPD,5,1,0.2,True,In-Party Match,4.2,2.7,1.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,374,FDP,5,0,0.0,False,Out-Party Noise,4.5,4.3,0.20000000000000018
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,234,Greens,5,4,0.8,True,In-Party Match,1.1,2.4,1.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,649,SPD,5,4,0.8,True,In-Party Match,2.1,2.7,0.6000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,318,Greens,5,2,0.4,True,In-Party Match,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,411,FDP,5,4,0.8,True,In-Party Match,,4.3,
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,737,SPD,5,3,0.6,True,In-Party Match,4.5,2.7,1.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,359,FDP,5,0,0.0,False,Out-Party Noise,6.5,4.3,2.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,259,Greens,5,2,0.4,True,In-Party Match,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,628,SPD,5,5,1.0,True,In-Party Match,2.1,2.7,0.6000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,633,SPD,5,3,0.6,True,In-Party Match,2.1,2.7,0.6000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,283,Greens,5,3,0.6,True,In-Party Match,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,780,SPD,5,1,0.2,True,In-Party Match,4.2,2.7,1.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,673,SPD,5,1,0.2,True,In-Party Match,6.5,2.7,3.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,473,Left,5,2,0.4,True,In-Party Match,2.1,1.3,0.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,348,CDU/CSU,5,0,0.0,False,Out-Party Noise,2.1,5.4,3.3000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,506,Left,5,0,0.0,False,Out-Party Noise,3.2,1.3,1.9000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,640,SPD,5,0,0.0,False,Out-Party Noise,6.8,2.7,4.1
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,809,SPD,5,3,0.6,True,In-Party Match,,2.7,
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,761,SPD,5,1,0.2,True,In-Party Match,7.0,2.7,4.3
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,742,SPD,5,0,0.0,False,Out-Party Noise,1.2,2.7,1.5000000000000002
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,620,SPD,5,2,0.4,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,733,SPD,5,2,0.4,True,In-Party Match,6.5,2.7,3.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,646,SPD,5,2,0.4,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,695,SPD,5,0,0.0,False,Out-Party Noise,6.8,2.7,4.1
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,557,Left,5,0,0.0,False,Out-Party Noise,3.2,1.3,1.9000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,578,Left,5,3,0.6,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,86,Greens,5,0,0.0,False,Out-Party Noise,3.8,2.4,1.4
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,243,Greens,5,0,0.0,False,Out-Party Noise,1.2,2.4,1.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,160,AfD,5,2,0.4,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,525,Left,5,1,0.2,True,In-Party Match,7.0,1.3,5.7
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,35,AfD,5,1,0.2,True,In-Party Match,1.1,6.5,5.4
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,541,Left,5,1,0.2,True,In-Party Match,5.8,1.3,4.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,171,AfD,5,3,0.6,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,655,SPD,5,4,0.8,True,In-Party Match,2.1,2.7,0.6000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,704,SPD,5,2,0.4,True,In-Party Match,5.8,2.7,3.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,696,SPD,5,0,0.0,False,Out-Party Noise,7.0,2.7,4.3
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,773,SPD,5,1,0.2,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,96,CDU/CSU,5,1,0.2,True,In-Party Match,4.2,4.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,564,Left,5,0,0.0,False,Out-Party Noise,3.2,1.3,1.9000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,241,Greens,5,1,0.2,True,In-Party Match,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,575,Left,5,5,1.0,True,In-Party Match,1.1,1.3,0.19999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,461,Left,5,3,0.6,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,554,Left,5,3,0.6,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,721,SPD,5,1,0.2,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,207,AfD,5,1,0.2,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,393,FDP,5,1,0.2,True,In-Party Match,4.5,4.3,0.20000000000000018
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,398,FDP,5,1,0.2,True,In-Party Match,4.5,4.3,0.20000000000000018
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,697,SPD,5,0,0.0,False,Out-Party Noise,4.5,2.7,1.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,218,Greens,5,1,0.2,True,In-Party Match,2.8,2.4,0.3999999999999999
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,4,CDU/CSU,5,1,0.2,True,In-Party Match,5.8,4.7,1.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,643,SPD,5,1,0.2,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,736,SPD,5,3,0.6,True,In-Party Match,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,613,SPD,5,2,0.4,True,In-Party Match,,2.7,
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,547,Left,5,4,0.8,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,684,SPD,5,1,0.2,True,In-Party Match,2.1,2.7,0.6000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,99,Greens,5,1,0.2,True,In-Party Match,2.3,2.4,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,574,Left,5,3,0.6,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,407,FDP,5,2,0.4,True,In-Party Match,5.2,4.3,0.9000000000000004
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,503,Left,5,1,0.2,True,In-Party Match,6.8,1.3,5.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,48,CDU/CSU,5,2,0.4,True,In-Party Match,5.8,4.7,1.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,32,AfD,5,0,0.0,False,Out-Party Noise,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,201,AfD,5,0,0.0,False,Out-Party Noise,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,135,AfD,5,3,0.6,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,27,AfD,5,2,0.4,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,723,SPD,5,1,0.2,True,In-Party Match,1.2,2.7,1.5000000000000002
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,231,Greens,5,1,0.2,True,In-Party Match,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,490,Left,5,2,0.4,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,379,FDP,5,0,0.0,False,Out-Party Noise,3.2,4.3,1.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,289,Greens,5,1,0.2,True,In-Party Match,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,419,Left,5,1,0.2,True,In-Party Match,1.3,1.3,0.0
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,675,SPD,5,2,0.4,True,In-Party Match,1.2,2.7,1.5000000000000002
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,392,FDP,5,1,0.2,True,In-Party Match,5.8,4.3,1.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,593,Left,5,4,0.8,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,499,Left,5,4,0.8,True,In-Party Match,1.1,1.3,0.19999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,139,AfD,5,0,0.0,False,Out-Party Noise,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,63,Greens,5,1,0.2,True,In-Party Match,5.8,2.4,3.4
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,472,Left,5,1,0.2,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,648,SPD,5,1,0.2,True,In-Party Match,6.8,2.7,4.1
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,129,AfD,5,2,0.4,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,799,SPD,5,0,0.0,False,Out-Party Noise,5.8,2.7,3.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,521,Left,5,1,0.2,True,In-Party Match,2.8,1.3,1.4999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,65,Greens,5,2,0.4,True,In-Party Match,4.2,2.4,1.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,14,Greens,5,1,0.2,True,In-Party Match,6.2,2.4,3.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,157,AfD,5,0,0.0,False,Out-Party Noise,6.8,6.5,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,40,AfD,5,0,0.0,False,Out-Party Noise,5.8,6.5,0.7000000000000002
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,493,Left,5,3,0.6,True,In-Party Match,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,380,FDP,5,0,0.0,False,Out-Party Noise,6.8,4.3,2.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,188,AfD,5,1,0.2,True,In-Party Match,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,217,Greens,5,2,0.4,True,In-Party Match,4.5,2.4,2.1
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,53,Greens,5,0,0.0,False,Out-Party Noise,6.9,2.4,4.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,338,CDU/CSU,5,0,0.0,False,Out-Party Noise,3.2,4.7,1.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,720,SPD,5,1,0.2,True,In-Party Match,6.5,2.7,3.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,725,SPD,5,0,0.0,False,Out-Party Noise,6.5,2.7,3.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,296,Greens,5,1,0.2,True,In-Party Match,4.2,2.4,1.8000000000000003
