run_id,model,embedding_model,retrieval_mode,condition,text_index,party,n_chunks,score_top1,score_top5,score_mean,score_variance,score_range,predicted_bias,label_ideology,abs_error
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,522,DIE LINKE,5,0.9334,0.929,0.93054,2.9679999999999714e-06,0.0043999999999999595,3.2,1.3,1.9000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,772,SPD,5,0.926,0.9162,0.91996,2.2153000000000155e-05,0.009800000000000031,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,435,DIE LINKE,5,0.9322,0.9279,0.9304,3.3000000000001276e-06,0.0043000000000000815,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,30,AfD,5,0.9135,0.905,0.907,1.3384999999999888e-05,0.008499999999999952,5.9,6.5,0.5999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,776,SPD,5,0.9155,0.9118,0.91326,2.202999999999909e-06,0.0036999999999999256,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,434,DIE LINKE,5,0.931,0.928,0.9298400000000001,1.4529999999999787e-06,0.0030000000000000027,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,39,AfD,5,0.9234,0.9189,0.9206999999999999,4.204999999999956e-06,0.0044999999999999485,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,213,BÜNDNIS 90/DIE GRÜNEN,5,0.9078,0.9037,0.9055000000000002,3.385000000000093e-06,0.0041000000000001036,3.5,2.4,1.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,292,BÜNDNIS 90/DIE GRÜNEN,5,0.9242,0.9219,0.92316,9.329999999999643e-07,0.0022999999999999687,2.1,2.4,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,782,SPD,5,0.9183,0.9147,0.9163600000000001,2.3630000000000124e-06,0.0036000000000000476,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,451,DIE LINKE,5,0.9204,0.9118,0.9153600000000001,1.2202999999999902e-05,0.008599999999999941,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,205,AfD,5,0.9052,0.9028,0.90382,9.619999999999736e-07,0.0023999999999999577,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,327,CDU,5,0.9156,0.9145,0.9149200000000001,1.869999999999999e-07,0.0010999999999999899,3.2,4.7,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,708,SPD,5,0.9169,0.9083,0.91266,1.4563000000000211e-05,0.008600000000000052,2.8,2.7,0.09999999999999964
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,251,BÜNDNIS 90/DIE GRÜNEN,5,0.9154,0.913,0.91424,1.1529999999999735e-06,0.0023999999999999577,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,577,DIE LINKE,5,0.9197,0.9163,0.9172399999999999,1.977999999999966e-06,0.0033999999999999586,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,197,AfD,5,0.9055,0.8983,0.90044,8.942999999999975e-06,0.007199999999999984,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,345,CSU,5,0.9077,0.9023,0.9056599999999999,6.3829999999999845e-06,0.00539999999999996,4.5,5.4,0.9000000000000004
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,741,SPD,5,0.919,0.9141,0.9161600000000002,3.6830000000000272e-06,0.0049000000000000155,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,339,CDU,5,0.8966,0.8928,0.8944000000000001,2.3349999999999243e-06,0.0037999999999999146,7.0,4.7,2.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,706,SPD,5,0.9169,0.9069,0.91044,1.4988000000000059e-05,0.010000000000000009,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,528,DIE LINKE,5,0.9203,0.9113,0.9150600000000001,1.1642999999999966e-05,0.009000000000000008,7.0,1.3,5.7
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,138,AfD,5,0.9208,0.914,0.9175800000000001,7.386999999999812e-06,0.006799999999999917,6.9,6.5,0.40000000000000036
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,353,FDP,5,0.8962,0.8898,0.8923,6.949999999999918e-06,0.006399999999999961,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,617,SPD,5,0.9028,0.8978,0.9008200000000001,5.111999999999957e-06,0.0050000000000000044,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,66,BÜNDNIS 90/DIE GRÜNEN,5,0.9205,0.9176,0.9190400000000001,1.053000000000009e-06,0.0029000000000000137,5.8,2.4,3.4
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,64,BÜNDNIS 90/DIE GRÜNEN,5,0.9173,0.9096,0.9129800000000001,1.1877000000000103e-05,0.00770000000000004,4.2,2.4,1.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,671,SPD,5,0.9142,0.9104,0.91206,2.2179999999999866e-06,0.0038000000000000256,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,140,AfD,5,0.9221,0.9154,0.9173600000000001,7.348000000000043e-06,0.006700000000000039,6.9,6.5,0.40000000000000036
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,23,BÜNDNIS 90/DIE GRÜNEN,5,0.9243,0.9217,0.9229800000000001,1.4770000000000277e-06,0.0026000000000000467,2.8,2.4,0.3999999999999999
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,110,BÜNDNIS 90/DIE GRÜNEN,5,0.9035,0.9017,0.90256,4.3800000000001676e-07,0.0018000000000000238,4.5,2.4,2.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,212,AfD,5,0.9041,0.902,0.9033599999999999,6.829999999999905e-07,0.0020999999999999908,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,558,DIE LINKE,5,0.9287,0.9267,0.9277200000000001,6.020000000000051e-07,0.0020000000000000018,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,240,BÜNDNIS 90/DIE GRÜNEN,5,0.9319,0.9215,0.9255600000000002,1.943799999999983e-05,0.010399999999999965,2.1,2.4,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,478,DIE LINKE,5,0.9299,0.9254,0.9275399999999999,3.3329999999999044e-06,0.0044999999999999485,3.5,1.3,2.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,214,BÜNDNIS 90/DIE GRÜNEN,5,0.9251,0.9219,0.92362,1.3119999999999863e-06,0.0031999999999999806,4.2,2.4,1.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,406,FDP,5,0.9205,0.9168,0.91834,1.963000000000014e-06,0.0037000000000000366,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,67,BÜNDNIS 90/DIE GRÜNEN,5,0.9123,0.9064,0.9092,6.7450000000000015e-06,0.005900000000000016,1.1,2.4,1.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,680,SPD,5,0.8991,0.8897,0.893,1.3530000000000028e-05,0.009399999999999964,6.8,2.7,4.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,530,DIE LINKE,5,0.9216,0.9177,0.91952,2.802000000000037e-06,0.0039000000000000146,4.5,1.3,3.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,538,DIE LINKE,5,0.9152,0.9068,0.91006,1.1467999999999843e-05,0.008399999999999963,3.2,1.3,1.9000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,653,SPD,5,0.9005,0.8917,0.89444,1.2877999999999779e-05,0.008799999999999919,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,335,CDU,5,0.9134,0.9034,0.9072800000000001,1.546700000000005e-05,0.010000000000000009,4.5,4.7,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,496,DIE LINKE,5,0.9192,0.9155,0.9174200000000001,2.626999999999982e-06,0.0037000000000000366,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,804,SPD,5,0.921,0.9149,0.9166399999999999,6.128000000000072e-06,0.006099999999999994,4.2,2.7,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,432,DIE LINKE,5,0.9317,0.9161,0.9208399999999999,4.310299999999987e-05,0.015599999999999947,2.1,1.3,0.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,569,DIE LINKE,5,0.9117,0.8986,0.9027,2.849999999999979e-05,0.0131,4.2,1.3,2.9000000000000004
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,801,SPD,5,0.9125,0.9083,0.9098599999999999,2.7529999999999493e-06,0.0041999999999999815,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,783,SPD,5,0.9101,0.9071,0.90892,1.2919999999999952e-06,0.0030000000000000027,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,817,SPD,5,0.9135,0.9036,0.9071000000000001,1.600499999999999e-05,0.00990000000000002,1.3,2.7,1.4000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,546,DIE LINKE,5,0.9279,0.9197,0.92264,1.1357999999999931e-05,0.008199999999999985,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,381,FDP,5,0.925,0.9116,0.91622,2.6832000000000352e-05,0.013400000000000079,4.2,4.3,0.09999999999999964
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,775,SPD,5,0.9189,0.9171,0.9183600000000001,5.179999999999858e-07,0.0018000000000000238,4.2,2.7,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,261,BÜNDNIS 90/DIE GRÜNEN,5,0.9192,0.9151,0.9175599999999999,2.91300000000004e-06,0.0040999999999999925,2.1,2.4,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,507,DIE LINKE,5,0.9231,0.9168,0.9185400000000001,6.953000000000082e-06,0.006300000000000083,2.1,1.3,0.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,666,SPD,5,0.9233,0.9201,0.92182,2.251999999999946e-06,0.0031999999999999806,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,369,FDP,5,0.9026,0.8965,0.8992999999999999,7.450000000000064e-06,0.006099999999999994,3.2,4.3,1.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,50,CDU/CSU,5,0.9253,0.9236,0.9244399999999999,5.230000000000401e-07,0.0017000000000000348,4.2,4.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,97,AfD,5,0.9186,0.9151,0.9164399999999999,2.15799999999998e-06,0.0034999999999999476,6.9,6.5,0.40000000000000036
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,777,SPD,5,0.9219,0.9164,0.91966,4.663000000000121e-06,0.00550000000000006,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,651,SPD,5,0.911,0.9061,0.90736,4.253000000000053e-06,0.0049000000000000155,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,483,DIE LINKE,5,0.9286,0.9257,0.92668,1.3220000000000197e-06,0.0029000000000000137,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,600,SPD,5,0.9199,0.9131,0.91666,8.608000000000028e-06,0.006800000000000028,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,816,SPD,5,0.9206,0.9165,0.91844,2.317999999999981e-06,0.0040999999999999925,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,33,AfD,5,0.9157,0.9125,0.91368,1.8319999999999858e-06,0.0031999999999999806,4.2,6.5,2.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,31,AfD,5,0.8972,0.8948,0.8959199999999999,8.119999999999833e-07,0.0023999999999999577,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,819,SPD,5,0.9141,0.9066,0.9092,8.195000000000093e-06,0.007500000000000062,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,494,DIE LINKE,5,0.9202,0.9182,0.91952,5.919999999999806e-07,0.0020000000000000018,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,337,CDU,5,0.903,0.8976,0.89978,5.517000000000027e-06,0.005400000000000071,5.8,4.7,1.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,297,BÜNDNIS 90/DIE GRÜNEN,5,0.9164,0.9095,0.91188,8.037000000000037e-06,0.006900000000000017,7.0,2.4,4.6
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,300,BÜNDNIS 90/DIE GRÜNEN,5,0.9231,0.9105,0.91468,3.0122000000000333e-05,0.012600000000000056,4.2,2.4,1.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,441,DIE LINKE,5,0.9281,0.9157,0.9208999999999999,3.5185000000000125e-05,0.012400000000000078,5.8,1.3,4.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,405,FDP,5,0.9014,0.9,0.9006000000000001,3.3499999999998726e-07,0.0013999999999999568,5.8,4.3,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,73,BÜNDNIS 90/DIE GRÜNEN,5,0.9267,0.9176,0.92104,1.579299999999985e-05,0.009099999999999997,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,78,BÜNDNIS 90/DIE GRÜNEN,5,0.9307,0.9241,0.92652,8.221999999999892e-06,0.006599999999999939,1.2,2.4,1.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,749,SPD,5,0.9202,0.9126,0.91522,9.707000000000122e-06,0.007600000000000051,3.5,2.7,0.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,523,DIE LINKE,5,0.9338,0.9277,0.9299199999999999,5.336999999999933e-06,0.006099999999999994,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,352,FDP,5,0.9369,0.9187,0.92308,6.0051999999999736e-05,0.018199999999999994,1.2,4.3,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,582,DIE LINKE,5,0.9175,0.9103,0.9125,8.724999999999988e-06,0.007199999999999984,6.8,1.3,5.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,366,FDP,5,0.9246,0.9109,0.91686,2.4807999999999807e-05,0.013699999999999934,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,444,DIE LINKE,5,0.9233,0.919,0.92126,2.772999999999972e-06,0.0042999999999999705,2.1,1.3,0.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,607,SPD,5,0.9225,0.9199,0.9209999999999999,1.099999999999952e-06,0.0025999999999999357,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,351,FDP,5,0.9201,0.9149,0.91654,4.342999999999999e-06,0.005199999999999982,3.2,4.3,1.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,156,AfD,5,0.9074,0.8983,0.9009600000000001,1.411300000000004e-05,0.009099999999999997,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,614,SPD,5,0.9175,0.9144,0.91602,1.6170000000000059e-06,0.0030999999999999917,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,317,BÜNDNIS 90/DIE GRÜNEN,5,0.9057,0.8937,0.89768,2.368199999999965e-05,0.0119999999999999,3.8,2.4,1.4
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,622,SPD,5,0.9327,0.9154,0.92156,4.875799999999973e-05,0.017299999999999982,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,769,SPD,5,0.9169,0.9104,0.914,6.73500000000011e-06,0.006500000000000061,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,55,BÜNDNIS 90/DIE GRÜNEN,5,0.9247,0.92,0.9223799999999999,4.281999999999912e-06,0.0046999999999999265,1.2,2.4,1.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,771,SPD,5,0.9039,0.8972,0.90046,8.278000000000013e-06,0.006700000000000039,6.5,2.7,3.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,502,DIE LINKE,5,0.9155,0.9137,0.91446,5.43000000000017e-07,0.0018000000000000238,4.5,1.3,3.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,266,BÜNDNIS 90/DIE GRÜNEN,5,0.906,0.9022,0.90352,2.3870000000000434e-06,0.0038000000000000256,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,548,DIE LINKE,5,0.927,0.9246,0.9257,8.600000000000438e-07,0.0024000000000000687,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,98,AfD,5,0.9266,0.9203,0.92264,6.0229999999999235e-06,0.006299999999999972,1.2,6.5,5.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,583,DIE LINKE,5,0.9149,0.9082,0.9113200000000001,9.657000000000014e-06,0.006700000000000039,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,77,CDU/CSU,5,0.9277,0.9243,0.92554,2.067999999999953e-06,0.0033999999999999586,4.2,4.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,121,AfD,5,0.9063,0.8957,0.89922,1.946699999999977e-05,0.010599999999999943,1.2,6.5,5.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,395,FDP,5,0.9093,0.9071,0.90838,9.520000000000012e-07,0.0021999999999999797,6.5,4.3,2.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,785,SPD,5,0.9225,0.9085,0.9148799999999999,4.8527000000000005e-05,0.014000000000000012,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,358,FDP,5,0.9037,0.8977,0.89962,5.786999999999878e-06,0.005999999999999894,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,731,SPD,5,0.9329,0.9265,0.92856,6.922999999999952e-06,0.006399999999999961,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,535,DIE LINKE,5,0.9202,0.9125,0.91548,8.582000000000081e-06,0.00770000000000004,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,465,DIE LINKE,5,0.9148,0.9071,0.9105399999999999,1.016299999999985e-05,0.007699999999999929,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,85,BÜNDNIS 90/DIE GRÜNEN,5,0.9078,0.9017,0.9041399999999999,8.048000000000127e-06,0.006100000000000105,6.5,2.4,4.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,10,BÜNDNIS 90/DIE GRÜNEN,5,0.928,0.9258,0.9267200000000001,8.470000000000388e-07,0.0022000000000000908,5.8,2.4,3.4
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,169,AfD,5,0.9257,0.915,0.9197599999999999,2.651300000000001e-05,0.010699999999999932,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,111,BÜNDNIS 90/DIE GRÜNEN,5,0.9192,0.9154,0.9172399999999999,3.2530000000000826e-06,0.0038000000000000256,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,293,BÜNDNIS 90/DIE GRÜNEN,5,0.9127,0.907,0.9099,4.549999999999853e-06,0.005699999999999927,1.2,2.4,1.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,495,DIE LINKE,5,0.9217,0.9158,0.9190799999999999,5.287000000000009e-06,0.005900000000000016,3.2,1.3,1.9000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,219,BÜNDNIS 90/DIE GRÜNEN,5,0.9272,0.9231,0.92484,3.5679999999999737e-06,0.0040999999999999925,2.8,2.4,0.3999999999999999
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,722,SPD,5,0.9221,0.9181,0.9196799999999999,2.3320000000000316e-06,0.0040000000000000036,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,328,CDU,5,0.9249,0.915,0.91936,1.9428000000000004e-05,0.00990000000000002,2.8,4.7,1.9000000000000004
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,544,DIE LINKE,5,0.9149,0.9116,0.9126799999999999,1.7270000000000493e-06,0.0033000000000000806,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,119,AfD,5,0.9091,0.9028,0.90506,5.802999999999971e-06,0.006299999999999972,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,532,DIE LINKE,5,0.9072,0.9012,0.90504,5.932999999999984e-06,0.006000000000000005,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,364,FDP,5,0.928,0.9191,0.92178,1.2772000000000077e-05,0.008900000000000019,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,29,AfD,5,0.9043,0.9006,0.9017800000000001,2.447000000000035e-06,0.0037000000000000366,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,635,SPD,5,0.9203,0.9145,0.9171800000000001,5.707000000000036e-06,0.005800000000000027,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,584,DIE LINKE,5,0.919,0.9146,0.9158,3.4400000000000856e-06,0.0044000000000000705,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,446,DIE LINKE,5,0.9142,0.9083,0.9117200000000001,5.54700000000003e-06,0.005900000000000016,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,307,BÜNDNIS 90/DIE GRÜNEN,5,0.9166,0.915,0.91576,3.5299999999998216e-07,0.0015999999999999348,3.5,2.4,1.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,82,BÜNDNIS 90/DIE GRÜNEN,5,0.923,0.9146,0.91762,1.3492000000000141e-05,0.008400000000000074,4.5,2.4,2.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,718,SPD,5,0.9261,0.9222,0.92364,2.453000000000038e-06,0.0039000000000000146,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,457,DIE LINKE,5,0.9068,0.9046,0.9058800000000001,7.720000000000497e-07,0.0022000000000000908,1.5,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,518,DIE LINKE,5,0.9288,0.9202,0.9231999999999999,1.3624999999999913e-05,0.008599999999999941,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,745,SPD,5,0.9117,0.9093,0.91066,7.729999999999896e-07,0.0023999999999999577,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,757,SPD,5,0.9164,0.9096,0.91218,8.25199999999994e-06,0.006800000000000028,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,660,SPD,5,0.9207,0.9116,0.9159600000000001,1.690299999999995e-05,0.009099999999999997,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,752,SPD,5,0.9107,0.9065,0.90818,2.8169999999999834e-06,0.0041999999999999815,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,248,BÜNDNIS 90/DIE GRÜNEN,5,0.9117,0.9051,0.90722,8.396999999999872e-06,0.006599999999999939,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,609,SPD,5,0.9207,0.9133,0.9163399999999999,7.98799999999995e-06,0.007399999999999962,4.2,2.7,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,7,BÜNDNIS 90/DIE GRÜNEN,5,0.9094,0.9051,0.9071999999999999,3.62499999999999e-06,0.0042999999999999705,2.1,2.4,0.2999999999999998
