run_id,model,embedding_model,retrieval_mode,condition,text_index,party,n_chunks,score_top1,score_top5,score_mean,score_variance,score_range,score_mean_normalized,score_range_normalized,score_variance_normalized,predicted_bias,label_ideology,abs_error
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,64,BÜNDNIS 90/DIE GRÜNEN,5,0.9173,0.9096,0.9129800000000001,1.1877000000000103e-05,0.00770000000000004,0.5384339080459786,0.11882716049382785,0.0028285036579789933,4.2,2.4,1.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,671,SPD,5,0.9142,0.9104,0.91206,2.2179999999999866e-06,0.0038000000000000256,0.5219109195402288,0.05864197530864246,0.0005282159731748192,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,140,AfD,5,0.9221,0.9154,0.9173600000000001,7.348000000000043e-06,0.006700000000000039,0.6170977011494256,0.10339506172839574,0.0017499237921048756,6.9,6.5,0.40000000000000036
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,23,BÜNDNIS 90/DIE GRÜNEN,5,0.9243,0.9217,0.9229800000000001,1.4770000000000277e-06,0.0026000000000000467,0.7180316091954038,0.04012345679012419,0.00035174706599604415,2.8,2.4,0.3999999999999999
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,110,BÜNDNIS 90/DIE GRÜNEN,5,0.9035,0.9017,0.90256,4.3800000000001676e-07,0.0018000000000000238,0.35129310344827586,0.02777777777777818,0.00010430955647005452,4.5,2.4,2.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,212,AfD,5,0.9041,0.902,0.9033599999999999,6.829999999999905e-07,0.0020999999999999908,0.3656609195402283,0.032407407407407274,0.0001626562261850305,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,558,DIE LINKE,5,0.9287,0.9267,0.9277200000000001,6.020000000000051e-07,0.0020000000000000018,0.8031609195402306,0.030864197530864224,0.00014336610272824417,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,240,BÜNDNIS 90/DIE GRÜNEN,5,0.9319,0.9215,0.9255600000000002,1.943799999999983e-05,0.010399999999999965,0.7643678160919559,0.16049382716049332,0.0046291533302849795,2.1,2.4,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,478,DIE LINKE,5,0.9299,0.9254,0.9275399999999999,3.3329999999999044e-06,0.0044999999999999485,0.7999281609195378,0.06944444444444364,0.0007937528577960448,3.5,1.3,2.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,214,BÜNDNIS 90/DIE GRÜNEN,5,0.9251,0.9219,0.92362,1.3119999999999863e-06,0.0031999999999999806,0.7295258620689645,0.04938271604938238,0.00031245237006553514,4.2,2.4,1.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,406,FDP,5,0.9205,0.9168,0.91834,1.963000000000014e-06,0.0037000000000000366,0.634698275862069,0.05709876543209935,0.00046748780673678143,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,67,BÜNDNIS 90/DIE GRÜNEN,5,0.9123,0.9064,0.9092,6.7450000000000015e-06,0.005900000000000016,0.47054597701149375,0.09104938271604968,0.0016063195397043161,1.1,2.4,1.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,680,SPD,5,0.8991,0.8897,0.893,1.3530000000000028e-05,0.009399999999999964,0.17959770114942525,0.14506172839506123,0.0032221650663008783,6.8,2.7,4.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,530,DIE LINKE,5,0.9216,0.9177,0.91952,2.802000000000037e-06,0.0039000000000000146,0.6558908045977003,0.06018518518518545,0.000667295381801564,4.5,1.3,3.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,538,DIE LINKE,5,0.9152,0.9068,0.91006,1.1467999999999843e-05,0.008399999999999963,0.4859913793103438,0.1296296296296291,0.0027311004420057564,3.2,1.3,1.9000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,653,SPD,5,0.9005,0.8917,0.89444,1.2877999999999779e-05,0.008799999999999919,0.2054597701149424,0.1358024691358013,0.003066891479957275,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,335,CDU,5,0.9134,0.9034,0.9072800000000001,1.546700000000005e-05,0.010000000000000009,0.43606321839080553,0.15432098765432123,0.003683460981557706,4.5,4.7,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,496,DIE LINKE,5,0.9192,0.9155,0.9174200000000001,2.626999999999982e-06,0.0037000000000000366,0.6181752873563232,0.05709876543209935,0.000625619189147992,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,804,SPD,5,0.921,0.9149,0.9166399999999999,6.128000000000072e-06,0.006099999999999994,0.6041666666666641,0.09413580246913578,0.0014593811918915003,4.2,2.7,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,432,DIE LINKE,5,0.9317,0.9161,0.9208399999999999,4.310299999999987e-05,0.015599999999999947,0.6795977011494223,0.24074074074074003,0.01026496532540769,2.1,1.3,0.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,569,DIE LINKE,5,0.9117,0.8986,0.9027,2.849999999999979e-05,0.0131,0.35380747126436635,0.20216049382716061,0.006787265660722409,4.2,1.3,2.9000000000000004
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,801,SPD,5,0.9125,0.9083,0.9098599999999999,2.7529999999999493e-06,0.0041999999999999815,0.4823994252873537,0.06481481481481455,0.0006556260478585462,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,783,SPD,5,0.9101,0.9071,0.90892,1.2919999999999952e-06,0.0030000000000000027,0.4655172413793088,0.04629629629629639,0.0003076893766194173,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,817,SPD,5,0.9135,0.9036,0.9071000000000001,1.600499999999999e-05,0.00990000000000002,0.43283045977011664,0.15277777777777812,0.0038115855052583436,1.3,2.7,1.4000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,546,DIE LINKE,5,0.9279,0.9197,0.92264,1.1357999999999931e-05,0.008199999999999985,0.7119252873563212,0.126543209876543,0.002704903978052112,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,381,FDP,5,0.925,0.9116,0.91622,2.6832000000000352e-05,0.013400000000000079,0.5966235632183906,0.20679012345679143,0.006390032007316047,4.2,4.3,0.09999999999999964
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,775,SPD,5,0.9189,0.9171,0.9183600000000001,5.179999999999858e-07,0.0018000000000000238,0.6350574712643682,0.027777777777778123,0.00012336153025453098,4.2,2.7,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,261,BÜNDNIS 90/DIE GRÜNEN,5,0.9192,0.9151,0.9175599999999999,2.91300000000004e-06,0.0040999999999999925,0.6206896551724117,0.06327160493827144,0.0006937299954275353,2.1,2.4,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,507,DIE LINKE,5,0.9231,0.9168,0.9185400000000001,6.953000000000082e-06,0.006300000000000083,0.638290229885059,0.09722222222222354,0.0016558546715439923,2.1,1.3,0.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,666,SPD,5,0.9233,0.9201,0.92182,2.251999999999946e-06,0.0031999999999999806,0.6971982758620676,0.04938271604938238,0.0005363130620332137,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,369,FDP,5,0.9026,0.8965,0.8992999999999999,7.450000000000064e-06,0.006099999999999994,0.29274425287356054,0.09413580246913578,0.0017742150586800964,3.2,4.3,1.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,50,CDU/CSU,5,0.9253,0.9236,0.9244399999999999,5.230000000000401e-07,0.0017000000000000348,0.7442528735632161,0.02623456790123513,0.00012455227861607465,4.2,4.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,97,AfD,5,0.9186,0.9151,0.9164399999999999,2.15799999999998e-06,0.0034999999999999476,0.6005747126436759,0.054012345679011586,0.0005139269928364548,6.9,6.5,0.40000000000000036
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,777,SPD,5,0.9219,0.9164,0.91966,4.663000000000121e-06,0.00550000000000006,0.6584051724137928,0.08487654320987748,0.0011104919219631442,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,651,SPD,5,0.911,0.9061,0.90736,4.253000000000053e-06,0.0049000000000000155,0.4375000000000004,0.07561728395061756,0.001012850556317648,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,483,DIE LINKE,5,0.9286,0.9257,0.92668,1.3220000000000197e-06,0.0029000000000000137,0.7844827586206877,0.044753086419753285,0.0003148338667886036,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,600,SPD,5,0.9199,0.9131,0.91666,8.608000000000028e-06,0.006800000000000028,0.6045258620689653,0.1049382716049388,0.0020499923792104964,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,816,SPD,5,0.9206,0.9165,0.91844,2.317999999999981e-06,0.0040999999999999925,0.636494252873563,0.06327160493827155,0.0005520309404054226,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,33,AfD,5,0.9157,0.9125,0.91368,1.8319999999999858e-06,0.0031999999999999806,0.5510057471264369,0.049382716049382436,0.0004362901996646823,4.2,6.5,2.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,31,AfD,5,0.8972,0.8948,0.8959199999999999,8.119999999999833e-07,0.0023999999999999577,0.232040229885056,0.037037037037036424,0.00019337753391250975,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,819,SPD,5,0.9141,0.9066,0.9092,8.195000000000093e-06,0.007500000000000062,0.47054597701149375,0.11574074074074175,0.001951636564548111,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,494,DIE LINKE,5,0.9202,0.9182,0.91952,5.919999999999806e-07,0.0020000000000000018,0.6558908045977003,0.030864197530864224,0.00014098460600517752,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,337,CDU,5,0.903,0.8976,0.89978,5.517000000000027e-06,0.005400000000000071,0.3013649425287356,0.08333333333333448,0.0013138717421124907,5.8,4.7,1.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,297,BÜNDNIS 90/DIE GRÜNEN,5,0.9164,0.9095,0.91188,8.037000000000037e-06,0.006900000000000017,0.51867816091954,0.10648148148148184,0.001914008916323744,7.0,2.4,4.6
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,300,BÜNDNIS 90/DIE GRÜNEN,5,0.9231,0.9105,0.91468,3.0122000000000333e-05,0.012600000000000056,0.5689655172413794,0.19444444444444536,0.007173544429202948,4.2,2.4,1.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,441,DIE LINKE,5,0.9281,0.9157,0.9208999999999999,3.5185000000000125e-05,0.012400000000000078,0.6806752873563199,0.19135802469135932,0.008379296220088438,5.8,1.3,4.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,405,FDP,5,0.9014,0.9,0.9006000000000001,3.3499999999998726e-07,0.0013999999999999568,0.31609195402298923,0.021604938271604313,7.978014022252433e-05,5.8,4.3,1.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,73,BÜNDNIS 90/DIE GRÜNEN,5,0.9267,0.9176,0.92104,1.579299999999985e-05,0.009099999999999997,0.6831896551724124,0.14043209876543217,0.0037610977747294322,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,78,BÜNDNIS 90/DIE GRÜNEN,5,0.9307,0.9241,0.92652,8.221999999999892e-06,0.006599999999999939,0.781609195402298,0.10185185185185097,0.0019580666057003263,1.2,2.4,1.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,749,SPD,5,0.9202,0.9126,0.91522,9.707000000000122e-06,0.007600000000000051,0.5786637931034481,0.1172839506172848,0.002311718869074868,3.5,2.7,0.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,523,DIE LINKE,5,0.9338,0.9277,0.9299199999999999,5.336999999999933e-06,0.006099999999999994,0.8426724137930998,0.09413580246913578,0.0012710048010973795,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,352,FDP,5,0.9369,0.9187,0.92308,6.0051999999999736e-05,0.018199999999999994,0.7198275862068958,0.2808641975308642,0.01430136412132292,1.2,4.3,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,582,DIE LINKE,5,0.9175,0.9103,0.9125,8.724999999999988e-06,0.007199999999999984,0.5298132183908034,0.111111111111111,0.002077855890870296,6.8,1.3,5.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,366,FDP,5,0.9246,0.9109,0.91686,2.4807999999999807e-05,0.013699999999999934,0.6081178160919534,0.21141975308641886,0.005908017070568471,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,444,DIE LINKE,5,0.9233,0.919,0.92126,2.772999999999972e-06,0.0042999999999999705,0.6871408045976997,0.06635802469135754,0.0006603890413046724,2.1,1.3,0.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,607,SPD,5,0.9225,0.9199,0.9209999999999999,1.099999999999952e-06,0.0025999999999999357,0.6824712643678139,0.040123456790122414,0.00026196463953664386,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,351,FDP,5,0.9201,0.9149,0.91654,4.342999999999999e-06,0.005199999999999982,0.602370689655172,0.08024691358024671,0.0010342840268251813,3.2,4.3,1.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,156,AfD,5,0.9074,0.8983,0.9009600000000001,1.411300000000004e-05,0.009099999999999997,0.322557471264369,0.1404320987654321,0.00336100632525531,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,614,SPD,5,0.9175,0.9144,0.91602,1.6170000000000059e-06,0.0030999999999999917,0.5930316091954005,0.0478395061728395,0.00038508802011888704,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,317,BÜNDNIS 90/DIE GRÜNEN,5,0.9057,0.8937,0.89768,2.368199999999965e-05,0.0119999999999999,0.2636494252873565,0.18518518518518373,0.00563986053955182,3.8,2.4,1.4
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,622,SPD,5,0.9327,0.9154,0.92156,4.875799999999973e-05,0.017299999999999982,0.6925287356321839,0.26697530864197516,0.011611701722298383,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,769,SPD,5,0.9169,0.9104,0.914,6.73500000000011e-06,0.006500000000000061,0.5567528735632182,0.10030864197530964,0.00160393804298128,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,55,BÜNDNIS 90/DIE GRÜNEN,5,0.9247,0.92,0.9223799999999999,4.281999999999912e-06,0.0046999999999999265,0.7072557471264335,0.07253086419752974,0.0010197568968144891,1.2,2.4,1.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,771,SPD,5,0.9039,0.8972,0.90046,8.278000000000013e-06,0.006700000000000039,0.31357758620689674,0.10339506172839569,0.001971402987349494,6.5,2.7,3.8
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,502,DIE LINKE,5,0.9155,0.9137,0.91446,5.43000000000017e-07,0.0018000000000000238,0.565014367816092,0.027777777777778123,0.00012931527206218985,4.5,1.3,3.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,266,BÜNDNIS 90/DIE GRÜNEN,5,0.906,0.9022,0.90352,2.3870000000000434e-06,0.0038000000000000256,0.36853448275861994,0.0586419753086424,0.0005684632677945543,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,548,DIE LINKE,5,0.927,0.9246,0.9257,8.600000000000438e-07,0.0024000000000000687,0.7668821839080444,0.03703703703703809,0.0002048087181832139,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,98,AfD,5,0.9266,0.9203,0.92264,6.0229999999999235e-06,0.006299999999999972,0.7119252873563212,0.09722222222222188,0.0014343754762993278,1.2,6.5,5.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,583,DIE LINKE,5,0.9149,0.9082,0.9113200000000001,9.657000000000014e-06,0.006700000000000039,0.508620689655174,0.10339506172839574,0.00229981138545954,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,77,CDU/CSU,5,0.9277,0.9243,0.92554,2.067999999999953e-06,0.0033999999999999586,0.7640086206896547,0.05246913580246848,0.0004924935223289016,4.2,4.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,121,AfD,5,0.9063,0.8957,0.89922,1.946699999999977e-05,0.010599999999999943,0.2913074712643677,0.16358024691357945,0.004636059670781844,1.2,6.5,5.3
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,395,FDP,5,0.9093,0.9071,0.90838,9.520000000000012e-07,0.0021999999999999797,0.4558189655172401,0.033950617283950324,0.00022671848803536103,6.5,4.3,2.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,785,SPD,5,0.9225,0.9085,0.9148799999999999,4.8527000000000005e-05,0.014000000000000012,0.5725574712643655,0.21604938271604962,0.011556689147995739,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,358,FDP,5,0.9037,0.8977,0.89962,5.786999999999878e-06,0.005999999999999894,0.2984913793103439,0.092592592592591,0.0013781721536350888,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,731,SPD,5,0.9329,0.9265,0.92856,6.922999999999952e-06,0.006399999999999961,0.8182471264367815,0.09876543209876487,0.0016487101813747805,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,535,DIE LINKE,5,0.9202,0.9125,0.91548,8.582000000000081e-06,0.00770000000000004,0.5833333333333318,0.11882716049382785,0.0020438004877305505,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,465,DIE LINKE,5,0.9148,0.9071,0.9105399999999999,1.016299999999985e-05,0.007699999999999929,0.49461206896551485,0.11882716049382613,0.0024203151196463624,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,85,BÜNDNIS 90/DIE GRÜNEN,5,0.9078,0.9017,0.9041399999999999,8.048000000000127e-06,0.006100000000000105,0.3796695402298835,0.0941358024691375,0.0019166285627191305,6.5,2.4,4.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,10,BÜNDNIS 90/DIE GRÜNEN,5,0.928,0.9258,0.9267200000000001,8.470000000000388e-07,0.0022000000000000908,0.7852011494252882,0.0339506172839521,0.0002017127724432346,5.8,2.4,3.4
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,169,AfD,5,0.9257,0.915,0.9197599999999999,2.651300000000001e-05,0.010699999999999932,0.6602011494252849,0.16512345679012252,0.006314062261850335,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,111,BÜNDNIS 90/DIE GRÜNEN,5,0.9192,0.9154,0.9172399999999999,3.2530000000000826e-06,0.0038000000000000256,0.6149425287356304,0.05864197530864235,0.0007747008840116035,3.2,2.4,0.8000000000000003
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,293,BÜNDNIS 90/DIE GRÜNEN,5,0.9127,0.907,0.9099,4.549999999999853e-06,0.005699999999999927,0.4831178160919541,0.08796296296296191,0.0010835810089924983,1.2,2.4,1.2
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,495,DIE LINKE,5,0.9217,0.9158,0.9190799999999999,5.287000000000009e-06,0.005900000000000016,0.6479885057471237,0.09104938271604968,0.0012590973174820934,3.2,1.3,1.9000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,219,BÜNDNIS 90/DIE GRÜNEN,5,0.9272,0.9231,0.92484,3.5679999999999737e-06,0.0040999999999999925,0.7514367816091944,0.06327160493827155,0.0008497180307879852,2.8,2.4,0.3999999999999999
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,722,SPD,5,0.9221,0.9181,0.9196799999999999,2.3320000000000316e-06,0.0040000000000000036,0.65876436781609,0.06172839506172856,0.0005553650358177198,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,328,CDU,5,0.9249,0.915,0.91936,1.9428000000000004e-05,0.00990000000000002,0.6530172413793087,0.15277777777777823,0.004626771833561963,2.8,4.7,1.9000000000000004
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,544,DIE LINKE,5,0.9149,0.9116,0.9126799999999999,1.7270000000000493e-06,0.0033000000000000806,0.5330459770114924,0.05092592592592721,0.00041128448407256235,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,119,AfD,5,0.9091,0.9028,0.90506,5.802999999999971e-06,0.006299999999999972,0.39619252873563116,0.09722222222222188,0.0013819825483920088,7.0,6.5,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,532,DIE LINKE,5,0.9072,0.9012,0.90504,5.932999999999984e-06,0.006000000000000005,0.395833333333332,0.09259259259259273,0.001412942005791798,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,364,FDP,5,0.928,0.9191,0.92178,1.2772000000000077e-05,0.008900000000000019,0.6964798850574712,0.13734567901234607,0.003041647614692905,4.5,4.3,0.20000000000000018
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,29,AfD,5,0.9043,0.9006,0.9017800000000001,2.447000000000035e-06,0.0037000000000000366,0.33728448275862266,0.05709876543209941,0.0005827522481329162,6.8,6.5,0.2999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,635,SPD,5,0.9203,0.9145,0.9171800000000001,5.707000000000036e-06,0.005800000000000027,0.6138649425287367,0.08950617283950657,0.0013591201798506419,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,584,DIE LINKE,5,0.919,0.9146,0.9158,3.4400000000000856e-06,0.0044000000000000705,0.5890804597701133,0.06790123456790242,0.0008192348727328381,1.2,1.3,0.10000000000000009
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,446,DIE LINKE,5,0.9142,0.9083,0.9117200000000001,5.54700000000003e-06,0.005900000000000016,0.5158045977011503,0.09104938271604973,0.0013210162322816739,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,307,BÜNDNIS 90/DIE GRÜNEN,5,0.9166,0.915,0.91576,3.5299999999998216e-07,0.0015999999999999348,0.5883620689655168,0.024691358024690357,8.406683432403186e-05,3.5,2.4,1.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,82,BÜNDNIS 90/DIE GRÜNEN,5,0.923,0.9146,0.91762,1.3492000000000141e-05,0.008400000000000074,0.6217672413793094,0.12962962962963087,0.003213115378753276,4.5,2.4,2.1
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,718,SPD,5,0.9261,0.9222,0.92364,2.453000000000038e-06,0.0039000000000000146,0.7298850574712638,0.06018518518518545,0.0005841811461667526,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,457,DIE LINKE,5,0.9068,0.9046,0.9058800000000001,7.720000000000497e-07,0.0022000000000000908,0.4109195402298868,0.033950617283952045,0.00018385154702028357,1.5,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,518,DIE LINKE,5,0.9288,0.9202,0.9231999999999999,1.3624999999999913e-05,0.008599999999999941,0.7219827586206871,0.1327160493827152,0.003244789285169926,1.1,1.3,0.19999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,745,SPD,5,0.9117,0.9093,0.91066,7.729999999999896e-07,0.0023999999999999577,0.4967672413793101,0.037037037037036424,0.00018408969669257523,5.8,2.7,3.0999999999999996
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,757,SPD,5,0.9164,0.9096,0.91218,8.25199999999994e-06,0.006800000000000028,0.5240660919540221,0.1049382716049388,0.0019652110958695203,2.1,2.7,0.6000000000000001
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,660,SPD,5,0.9207,0.9116,0.9159600000000001,1.690299999999995e-05,0.009099999999999997,0.5919540229885069,0.1404320987654321,0.004025443910989171,4.5,2.7,1.7999999999999998
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,752,SPD,5,0.9107,0.9065,0.90818,2.8169999999999834e-06,0.0041999999999999815,0.452227011494252,0.0648148148148146,0.0006708676268861427,3.2,2.7,0.5
eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,simple,e5/simple,248,BÜNDNIS 90/DIE GRÜNEN,5,0.9117,0.9051,0.90722,8.396999999999872e-06,0.006599999999999939,0.4349856321839079,0.10185185185185097,0.001999742798353882,3.2,2.4,0.8000000000000003
