file_path,run_id,batch_run,model,embedding_model,retrieval_mode,condition,llm_region,k_chunks,text_index,target_party,target_speaker,target_source,n_chunks,predicted_bias,label_ideology,residual
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,497,DIE LINKE,SWagenknecht,focus,5,7.0,1.3,5.7
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,113,BÜNDNIS 90/DIE GRÜNEN,mi.kellner,spiegel,5,6.8,2.4,4.4
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,233,BÜNDNIS 90/DIE GRÜNEN,cem_oezdemir,sueddeutsche,5,3.2,2.4,0.8000000000000003
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,715,SPD,Karl_Lauterbach,focus,5,4.2,2.7,1.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,608,SPD,Karl_Lauterbach,faz,5,5.8,2.7,3.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,374,FDP,KonstantinKuhle,n-tv,5,3.8,4.3,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,234,BÜNDNIS 90/DIE GRÜNEN,ABaerbockArchiv,tagesschau,5,1.2,2.4,1.2
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,649,SPD,Karl_Lauterbach,welt,5,3.2,2.7,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,318,BÜNDNIS 90/DIE GRÜNEN,GoeringEckardt,tagesschau,5,2.8,2.4,0.3999999999999999
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,411,FDP,KonstantinKuhle,spiegel,5,3.2,4.3,1.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,359,FDP,c_lindner,rp-online,5,6.5,4.3,2.2
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,259,BÜNDNIS 90/DIE GRÜNEN,GoeringEckardt,n-tv,5,1.2,2.4,1.2
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,628,SPD,Karl_Lauterbach,spiegel,5,2.8,2.7,0.09999999999999964
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,633,SPD,OlafScholz,spiegel,5,2.1,2.7,0.6000000000000001
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,283,BÜNDNIS 90/DIE GRÜNEN,GoeringEckardt,spiegel,5,4.5,2.4,2.1
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,780,SPD,Karl_Lauterbach,spiegel,5,5.8,2.7,3.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,673,SPD,Karl_Lauterbach,zeit,5,6.8,2.7,4.1
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,473,DIE LINKE,SWagenknecht,bild,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,348,CSU,rbrinkhaus,faz,5,2.1,5.4,3.3000000000000003
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,506,DIE LINKE,katjakipping,rp-online,5,3.2,1.3,1.9000000000000001
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,640,SPD,Karl_Lauterbach,sueddeutsche,5,1.2,2.7,1.5000000000000002
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,809,SPD,Karl_Lauterbach,spiegel,5,2.1,2.7,0.6000000000000001
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,761,SPD,Karl_Lauterbach,spiegel,5,7.0,2.7,4.3
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,742,SPD,Karl_Lauterbach,spiegel,5,1.2,2.7,1.5000000000000002
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,620,SPD,Karl_Lauterbach,stern,5,4.2,2.7,1.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,733,SPD,Karl_Lauterbach,tagesspiegel,5,6.2,2.7,3.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,646,SPD,Karl_Lauterbach,tagesspiegel,5,4.2,2.7,1.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,695,SPD,Karl_Lauterbach,spiegel,5,2.1,2.7,0.6000000000000001
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,557,DIE LINKE,katjakipping,spiegel,5,2.8,1.3,1.4999999999999998
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,578,DIE LINKE,SWagenknecht,spiegel,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,86,BÜNDNIS 90/DIE GRÜNEN,armingrau.bsky.social,spiegel,5,4.5,2.4,2.1
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,243,BÜNDNIS 90/DIE GRÜNEN,cem_oezdemir,taz,5,1.2,2.4,1.2
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,160,AfD,Beatrix_vStorch,welt,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,525,DIE LINKE,SWagenknecht,tagesspiegel,5,7.0,1.3,5.7
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,35,AfD,maltekaufmann,n-tv,5,6.9,6.5,0.40000000000000036
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,541,DIE LINKE,SWagenknecht,spiegel,5,2.1,1.3,0.8
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,171,AfD,Alice_Weidel,tagesschau,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,655,SPD,OlafScholz,tagesschau,5,3.2,2.7,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,704,SPD,Karl_Lauterbach,spiegel,5,5.8,2.7,3.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,696,SPD,Karl_Lauterbach,spiegel,5,6.8,2.7,4.1
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,773,SPD,HeikoMaas,saarbruecker-zeitung,5,3.2,2.7,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,96,CDU/CSU,klauswiener,tagesschau,5,5.8,4.7,1.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,564,DIE LINKE,SWagenknecht,tagesschau,5,3.2,1.3,1.9000000000000001
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,241,BÜNDNIS 90/DIE GRÜNEN,Die_Gruenen,rp-online,5,2.1,2.4,0.2999999999999998
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,575,DIE LINKE,katjakipping,morgenpost,5,4.2,1.3,2.9000000000000004
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,461,DIE LINKE,SWagenknecht,spiegel,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,554,DIE LINKE,SWagenknecht,sueddeutsche,5,2.1,1.3,0.8
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,721,SPD,Karl_Lauterbach,spiegel,5,2.8,2.7,0.09999999999999964
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,393,FDP,KonstantinKuhle,bild,5,2.1,4.3,2.1999999999999997
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,398,FDP,MarcoBuschmann,stern,5,4.5,4.3,0.20000000000000018
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,697,SPD,Karl_Lauterbach,spiegel,5,4.5,2.7,1.7999999999999998
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,218,BÜNDNIS 90/DIE GRÜNEN,GoeringEckardt,spiegel,5,2.1,2.4,0.2999999999999998
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,4,CDU/CSU,thomas-bareiß-781144240,NZZ,5,5.8,4.7,1.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,736,SPD,Karl_Lauterbach,sueddeutsche,5,3.2,2.7,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,613,SPD,Karl_Lauterbach,spiegel,5,1.2,2.7,1.5000000000000002
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,547,DIE LINKE,SWagenknecht,spiegel,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,684,SPD,Karl_Lauterbach,spiegel,5,4.2,2.7,1.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,99,BÜNDNIS 90/DIE GRÜNEN,lamyakaddor,tagesschau,5,2.1,2.4,0.2999999999999998
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,574,DIE LINKE,SWagenknecht,sueddeutsche,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,407,FDP,MarcoBuschmann,rp-online,5,5.8,4.3,1.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,503,DIE LINKE,SWagenknecht,focus,5,6.5,1.3,5.2
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,48,CDU/CSU,roderich-kiesewetter-16042372,n-tv,5,5.8,4.7,1.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,32,AfD,maltekaufmann,Welt,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,201,AfD,Beatrix_vStorch,n-tv,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,135,AfD,Beatrix_vStorch,n-tv,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,27,AfD,maltekaufmann,focus,5,6.8,6.5,0.2999999999999998
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,723,SPD,Karl_Lauterbach,spiegel,5,6.8,2.7,4.1
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,231,BÜNDNIS 90/DIE GRÜNEN,GoeringEckardt,faz,5,3.2,2.4,0.8000000000000003
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,490,DIE LINKE,katjakipping,morgenpost,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,379,FDP,KonstantinKuhle,n-tv,5,3.2,4.3,1.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,289,BÜNDNIS 90/DIE GRÜNEN,Die_Gruenen,spiegel,5,4.5,2.4,2.1
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,419,DIE LINKE,SWagenknecht,spiegel,5,5.8,1.3,4.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,675,SPD,Karl_Lauterbach,spiegel,5,7.0,2.7,4.3
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,392,FDP,KonstantinKuhle,n-tv,5,4.5,4.3,0.20000000000000018
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,593,DIE LINKE,SWagenknecht,n-tv,5,1.1,1.3,0.19999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,499,DIE LINKE,katjakipping,jungewelt,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,139,AfD,Beatrix_vStorch,n-tv,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,63,BÜNDNIS 90/DIE GRÜNEN,konstantin-von-notz,Spiegel,5,4.2,2.4,1.8000000000000003
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,472,DIE LINKE,SWagenknecht,tagesschau,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,648,SPD,Karl_Lauterbach,spiegel,5,5.8,2.7,3.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,129,AfD,Beatrix_vStorch,faz,5,7.0,6.5,0.5
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,799,SPD,Karl_Lauterbach,spiegel,5,5.8,2.7,3.0999999999999996
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,521,DIE LINKE,SWagenknecht,n-tv,5,1.2,1.3,0.10000000000000009
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,65,BÜNDNIS 90/DIE GRÜNEN,konstantin-von-notz,Tagesspiegel,5,5.8,2.4,3.4
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,14,BÜNDNIS 90/DIE GRÜNEN,matthias-gastel-015395245,tagesschau,5,6.2,2.4,3.8000000000000003
logs/batch_runs/2026-07-23_eval_20260723_115807/jina/simple/party_label_ministral_simple_evaluation_logs.jsonl,eval_20260723_115807,2026-07-23_eval_20260723_115807,Ministral-3-8B-Instruct-2512,jina,simple,jina/simple,Europe,5,157,AfD,GottfriedCurio,n-tv,5,6.8,6.5,0.2999999999999998
